5/20/2022,12037.03,12042.76,11493.11,11705.03,187.62M,-1.44%
5/19/2022,11871.33,12066.65,11795.79,11875.63,274.43M,-0.44%
5/18/2022,12353.24,12389.96,11891.55,11928.31,277.03M,-5.06%
5/17/2022,12497.05,12572.37,12334.67,12564.1,234.24M,2.62%
5/16/2022,12297.07,12395.37,12196.56,12243.58,198.21M,-1.16%
5/13/2022,12124.19,12429.23,12069.83,12387.4,268.77M,3.70%
5/12/2022,11792.6,12126.44,11692.12,11945.5,324.27M,-0.18%
5/11/2022,12241.96,12469.04,11939.16,11967.56,300.24M,-3.06%
5/10/2022,12496.18,12537.89,12173.58,12345.86,303.08M,1.30%
5/9/2022,12466.12,12540.12,12136.19,12187.72,320.01M,-3.98%
5/6/2022,12774.21,12926.58,12523.07,12693.54,275.07M,-1.22%
5/5/2022,13344.79,13344.79,12710.59,12850.55,327.49M,-5.06%
5/4/2022,13110.3,13556.67,12887.53,13535.71,287.02M,3.41%
5/3/2022,13045.35,13178.74,12982.7,13089.9,209.20M,0.11%
5/2/2022,12864.83,13083.57,12716.62,13075.85,263.46M,1.72%
4/29/2022,13274.94,13428.53,12835.48,12854.8,319.45M,-4.47%
4/28/2022,13254.96,13542.56,13038.17,13456.06,282.58M,3.48%
4/27/2022,13009.4,13241.94,12936.41,13003.36,256.81M,-0.05%
4/26/2022,13447.66,13447.66,13009.65,13009.71,263.14M,-3.87%
4/25/2022,13275.41,13541.77,13239.73,13533.22,247.87M,1.32%
4/22/2022,13714.63,13769.4,13342.79,13356.87,247.88M,-2.65%
4/21/2022,14174.92,14277.21,13682.68,13720.45,231.64M,-1.99%
4/20/2022,14246.2,14263.61,13962.86,13998.53,217.57M,-1.49%
4/19/2022,13882.75,14236.51,13844.74,14210.26,187.17M,2.15%
4/18/2022,13859.47,13997.92,13788.96,13910.76,172.21M,0.13%
4/14/2022,14225.47,14235.39,13884.82,13893.22,223.06M,-2.28%
4/13/2022,13939.61,14258.81,13919.48,14217.29,189.62M,1.99%
4/12/2022,14175.66,14264.74,13882.75,13940.24,193.95M,-0.36%
4/11/2022,14149.6,14187.67,13979.14,13990.2,211.62M,-2.35%
4/8/2022,14450.53,14490.19,14307.68,14327.26,185.19M,-1.41%
4/7/2022,14469.5,14624.24,14315.69,14531.81,197.28M,0.23%
4/6/2022,14600.3,14639.35,14395.4,14498.89,240.71M,-2.17%
4/5/2022,15109.27,15120.67,14782.57,14820.64,209.49M,-2.24%
4/4/2022,14903.38,15161.89,14884.57,15159.58,206.00M,2.01%
4/1/2022,14886.91,14925.93,14723.83,14861.21,215.30M,0.15%
3/31/2022,15074.24,15088.38,14835.16,14838.49,282.14M,-1.55%
3/30/2022,15177.15,15229.01,15010.34,15071.55,206.58M,-1.10%
3/29/2022,15142.93,15265.42,15039.61,15239.32,220.57M,1.68%
3/28/2022,14763.16,14989.08,14705.92,14987.4,193.74M,1.58%
3/25/2022,14766.9,14805.88,14577.59,14754.31,186.56M,-0.08%
3/24/2022,14529.72,14767.73,14440.67,14765.69,221.27M,2.20%
3/23/2022,14525.22,14681.33,14446.04,14447.55,226.97M,-1.41%
3/22/2022,14396.03,14688.97,14385.55,14654.33,234.86M,1.94%
3/21/2022,14377.15,14470.68,14190.53,14376.09,246.17M,-0.31%
3/18/2022,14061.29,14427.47,14014.43,14420.08,566.58M,2.14%
3/17/2022,13878.99,14125.67,13827.34,14118.6,232.03M,1.16%
3/16/2022,13633.12,13960.25,13475.09,13956.78,333.55M,3.70%
3/15/2022,13174.97,13488.18,13092.45,13458.56,287.73M,3.16%
3/14/2022,13248.09,13386.67,13020.4,13046.64,273.08M,-1.92%
3/11/2022,13701.8,13714.44,13285.19,13301.83,238.44M,-2.13%
3/10/2022,13577.84,13633.69,13399.46,13591,234.12M,-1.10%
3/9/2022,13610.48,13793.11,13504.48,13742.2,261.57M,3.58%
3/8/2022,13275.23,13663.27,13129.4,13267.6,308.91M,-0.39%
3/7/2022,13853.53,13879.1,13314.44,13319.38,304.72M,-3.75%
3/4/2022,13957.6,13992.97,13738.61,13837.83,244.70M,-1.41%
3/3/2022,14339.7,14342.56,13965.11,14035.21,230.88M,-1.46%
3/2/2022,14075.11,14292.72,13962.69,14243.69,233.56M,1.70%
3/1/2022,14197.66,14271.58,13906.92,14005.99,262.94M,-1.63%
2/28/2022,14058.61,14296.6,14009.36,14237.81,309.03M,0.34%
2/25/2022,13973.9,14193,13850.29,14189.16,241.78M,1.53%
2/24/2022,13065.44,13989.1,13065.44,13974.67,377.16M,3.44%
2/23/2022,14016.94,14035.93,13502.58,13509.43,256.46M,-2.60%
2/22/2022,13892.81,14109.26,13720.92,13870.53,258.34M,-0.99%
2/18/2022,14207.55,14225.72,13918.76,14009.54,266.12M,-1.14%
2/17/2022,14485.08,14497.46,14155.43,14171.74,226.16M,-2.96%
2/16/2022,14514.84,14647.79,14399.29,14603.64,194.98M,-0.12%
2/15/2022,14482.11,14624.53,14444.46,14620.82,222.14M,2.47%
2/14/2022,14233.4,14400.78,14119.73,14268.59,249.43M,0.10%
2/11/2022,14739.46,14769.64,14194.54,14253.84,289.87M,-3.07%
2/10/2022,14770.67,15037.26,14636.61,14705.64,259.08M,-2.33%
2/9/2022,14930.99,15057.9,14870.36,15056.96,220.30M,2.10%
2/8/2022,14533.25,14785.22,14485.78,14747.03,211.61M,1.21%
2/7/2022,14716.43,14813.86,14524.63,14571.25,203.27M,-0.84%
2/4/2022,14566.28,14832.05,14452.28,14694.35,238.70M,1.33%
2/3/2022,14693.85,14856.51,14471.19,14501.11,310.21M,-4.22%
2/2/2022,15173.03,15196.4,14960.85,15139.74,297.73M,0.80%
2/1/2022,14966.6,15034.42,14749.49,15019.68,234.44M,0.60%
1/31/2022,14505.07,14934.52,14442.88,14930.05,311.40M,3.29%
1/28/2022,14091.32,14457.78,13880.48,14454.61,292.47M,3.22%
1/27/2022,14346.46,14419.45,13972.88,14003.11,291.78M,-1.20%
1/26/2022,14492.52,14646.54,14006.4,14172.76,310.91M,0.17%
1/25/2022,14237.6,14410.43,14033.81,14149.12,283.30M,-2.48%
1/24/2022,14160.91,14532.57,13724.85,14509.58,425.47M,0.49%
1/21/2022,14728.66,14868.45,14432.64,14438.4,388.09M,-2.75%
1/20/2022,15176.38,15347.62,14832.69,14846.46,246.53M,-1.34%
1/19/2022,15287.25,15382,15038.43,15047.84,228.59M,-1.07%
1/18/2022,15378.06,15446.3,15182.96,15210.76,284.38M,-2.57%
1/14/2022,15396.47,15617.18,15396.47,15611.59,214.94M,0.75%
1/13/2022,15970.09,15990.38,15468.09,15495.62,220.05M,-2.57%
1/12/2022,15955.48,16017.39,15815.94,15905.1,192.30M,0.38%
1/11/2022,15582.72,15848.56,15496.91,15844.12,214.96M,1.47%
1/10/2022,15383.18,15627.92,15165.53,15614.43,281.70M,0.14%
1/7/2022,15774.13,15835,15526.8,15592.19,212.83M,-1.10%
1/6/2022,15675.22,15900.6,15608.57,15765.36,229.89M,-0.04%
1/5/2022,16190.55,16249.23,15763.84,15771.77,257.52M,-3.12%
1/4/2022,16513.87,16513.87,16151.91,16279.73,241.07M,-1.35%
1/3/2022,16395.51,16504.13,16306.64,16501.77,199.76M,1.11%
12/31/2021,16411.26,16464.62,16317.26,16320.08,144.78M,-0.66%
12/30/2021,16485.4,16569.62,16415.12,16429.1,125.58M,-0.38%
12/29/2021,16510.63,16548.92,16396.16,16491.01,133.19M,0.01%
12/28/2021,16602.92,16607.19,16458.49,16488.66,136.37M,-0.48%
12/27/2021,16361.07,16567.64,16361.07,16567.5,154.76M,1.59%
12/23/2021,16203.76,16360.75,16188.02,16308.21,164.32M,0.79%
12/22/2021,15963.54,16186.25,15947.56,16180.14,166.35M,1.21%
12/21/2021,15794.38,15997.61,15617.48,15986.28,210.02M,2.29%
12/20/2021,15566.83,15662.61,15508.74,15627.64,212.52M,-1.10%
12/17/2021,15714.54,15960.25,15664.1,15801.46,606.09M,-0.39%
12/16/2021,16335.03,16340.53,15802.64,15863.94,267.11M,-2.61%
12/15/2021,15908.45,16301.27,15746.94,16289.59,249.17M,2.35%
12/14/2021,15877.65,15995.21,15742.8,15914.9,238.21M,-1.04%
12/13/2021,16317.9,16332.63,16075.54,16082.55,224.94M,-1.53%
12/10/2021,16278.3,16339.12,16139,16331.98,206.17M,1.13%
12/9/2021,16337.81,16413.28,16141.39,16149.57,189.74M,-1.49%
12/8/2021,16313.88,16401.1,16250.39,16394.34,208.05M,0.42%
12/7/2021,16139.56,16343.67,16128.44,16325.66,261.97M,3.03%
12/6/2021,15744.91,15898.59,15557.78,15846.16,244.53M,0.85%
12/3/2021,16039.41,16089.61,15543.31,15712.04,287.69M,-1.74%
12/2/2021,15791.3,16066.32,15770.92,15990.76,252.10M,0.71%
12/1/2021,16347.96,16427.19,15864,15877.72,253.55M,-1.60%
11/30/2021,16333.95,16454.56,16073.76,16135.92,412.49M,-1.61%
11/29/2021,16263.43,16437.16,16214.56,16399.24,222.80M,2.33%
11/26/2021,16237.42,16302.58,15988.95,16025.58,188.04M,-2.09%
11/24/2021,16202.26,16370.56,16106.02,16367.81,173.02M,0.37%
11/23/2021,16330.18,16417.5,16121.69,16306.72,213.56M,-0.45%
11/22/2021,16644.77,16764.85,16374.78,16380.98,240.38M,-1.16%
11/19/2021,16558.56,16625.86,16523.83,16573.34,230.31M,0.55%
11/18/2021,16398.76,16501.92,16309.51,16482.97,225.12M,1.07%
11/17/2021,16329.07,16398.95,16276.77,16308.07,184.41M,-0.01%
11/16/2021,16170.29,16329.5,16156.69,16309.77,181.24M,0.75%
11/15/2021,16227.01,16256.73,16096.37,16189.11,164.95M,-0.07%
11/12/2021,16078.13,16218.55,16012.78,16199.89,154.83M,1.04%
11/11/2021,16114.05,16116.25,16019.39,16032.47,144.38M,0.29%
11/10/2021,16087.01,16224.51,15905.28,15985.57,192.32M,-1.44%
11/9/2021,16389.99,16401.89,16168.63,16219.93,202.59M,-0.71%
11/8/2021,16351.49,16401.93,16314,16336.03,194.10M,-0.14%
11/5/2021,16397.59,16454.48,16302.06,16359.38,223.01M,0.08%
11/4/2021,16193.22,16387.95,16169.56,16346.24,226.44M,1.25%
11/3/2021,16000.6,16157.6,15950.59,16144.5,177.49M,1.08%
11/2/2021,15885.34,15988.33,15877.27,15972.49,175.57M,0.42%
11/1/2021,15879.61,15910.35,15785.31,15905.28,177.72M,0.35%
10/29/2021,15638.74,15856.9,15638.74,15850.47,210.86M,0.46%
10/28/2021,15674.39,15784,15650.01,15778.16,186.65M,1.15%
10/27/2021,15603.16,15729.75,15578.68,15598.39,197.76M,0.25%
10/26/2021,15615.36,15710.79,15518.59,15559.49,196.06M,0.29%
10/25/2021,15417.25,15555.65,15338.49,15514.19,172.55M,1.04%
10/22/2021,15422.07,15474.28,15291.95,15355.07,174.01M,-0.87%
10/21/2021,15365.81,15497.58,15350.5,15489.59,155.34M,0.66%
10/20/2021,15448,15457.11,15333.43,15388.71,139.67M,-0.14%
10/19/2021,15349.45,15414.97,15320.62,15410.72,140.10M,0.72%
10/18/2021,15091.58,15307.51,15074.71,15300.89,157.54M,1.02%
10/15/2021,15106.97,15150.14,15064.59,15146.92,201.85M,0.63%
10/14/2021,14925.58,15059.89,14901.59,15052.42,171.55M,1.88%
10/13/2021,14751.8,14800.83,14676.58,14774.6,162.40M,0.77%
10/12/2021,14772.29,14784.78,14636.33,14662.11,175.53M,-0.35%
10/11/2021,14765.69,14907.57,14709.05,14713.73,131.29M,-0.72%
10/8/2021,14942.35,14948.35,14805.5,14820.75,142.85M,-0.51%
10/7/2021,14899.07,15010.32,14878.22,14897.13,168.65M,0.88%
10/6/2021,14529.89,14775.64,14499.48,14766.75,174.39M,0.63%
10/5/2021,14533.43,14763.64,14520.23,14674.15,177.49M,1.40%
10/4/2021,14713.6,14727.6,14384.93,14472.12,223.38M,-2.16%
10/1/2021,14731.38,14830.84,14555.12,14791.87,192.23M,0.70%
9/30/2021,14830.3,14888.22,14684.55,14689.62,203.20M,-0.43%
9/29/2021,14835.51,14914.92,14727.41,14752.89,182.14M,-0.12%
9/28/2021,15001.98,15040.57,14758.98,14770.3,241.47M,-2.86%
9/27/2021,15205.23,15240.58,15106.45,15204.83,154.50M,-0.81%
9/24/2021,15222.97,15345.54,15209.16,15329.68,129.34M,0.09%
9/23/2021,15231.19,15356.92,15199.43,15316.58,144.60M,0.92%
9/22/2021,15073.95,15230.34,15029.9,15176.51,171.16M,0.99%
9/21/2021,15096.98,15139.9,14986.98,15027.77,153.29M,0.10%
9/20/2021,15068.65,15157.26,14821.03,15012.18,229.84M,-2.10%
9/17/2021,15481.43,15485.21,15291.04,15333.47,453.63M,-1.18%
9/16/2021,15452.67,15539.14,15370.88,15515.91,157.64M,0.08%
9/15/2021,15419.95,15518.95,15316.4,15503.53,193.25M,0.78%
9/14/2021,15505.78,15525.97,15352.06,15382.9,171.39M,-0.33%
9/13/2021,15545.66,15562.28,15351.7,15434.5,174.43M,-0.04%
9/10/2021,15648.05,15673.5,15433.43,15440.75,172.65M,-0.77%
9/9/2021,15639.44,15675.46,15556.74,15561.05,140.37M,-0.38%
9/8/2021,15669.01,15669.01,15528.45,15620.85,151.55M,-0.35%
9/7/2021,15662.3,15701.4,15610.23,15675.76,162.99M,0.15%
9/3/2021,15578.96,15668.12,15554.97,15652.86,129.04M,0.31%
9/2/2021,15656.28,15681.75,15554.29,15604.25,142.46M,-0.05%
9/1/2021,15637.13,15696.42,15603.67,15611.57,157.20M,0.19%
8/31/2021,15601.34,15604.45,15522.78,15582.51,224.25M,-0.14%
8/30/2021,15460.93,15620.62,15459.74,15605.09,144.22M,1.12%
8/27/2021,15305.75,15447.03,15292.74,15432.95,153.36M,1.01%
8/26/2021,15348.98,15369.28,15265.23,15278.52,136.20M,-0.59%
8/25/2021,15384.83,15404.36,15341.92,15368.92,174.49M,0.07%
8/24/2021,15338.92,15384.42,15319.55,15357.68,147.83M,0.29%
8/23/2021,15140.14,15341.47,15140.14,15312.82,164.19M,1.46%
8/20/2021,14974.06,15103.94,14968.87,15092.57,176.44M,1.06%
8/19/2021,14773.19,15000.19,14773.19,14933.93,186.79M,0.51%
8/18/2021,14975.02,15039.9,14846.51,14857.92,152.36M,-0.97%
8/17/2021,15018.94,15062.7,14906.22,15002.83,159.61M,-0.91%
8/16/2021,15090.05,15142.03,14931.15,15140.77,157.03M,0.03%
8/13/2021,15101.84,15150.48,15079.3,15136.68,126.45M,0.32%
8/12/2021,15012.6,15097.91,14956.25,15088.98,150.50M,0.41%
8/11/2021,15101.82,15127.78,14972.6,15027.76,152.59M,-0.17%
8/10/2021,15157.37,15169.45,15010.16,15053.58,150.54M,-0.53%
8/9/2021,15136.14,15154.68,15081.75,15133.11,138.30M,0.16%
8/6/2021,15125.74,15162.34,15063.02,15109.36,153.25M,-0.48%
8/5/2021,15105.4,15184.27,15083.83,15181.64,152.62M,0.65%
8/4/2021,15059.17,15117.38,15017.14,15083.39,193.18M,0.15%
8/3/2021,14997.2,15063.66,14864.53,15061.42,166.87M,0.65%
8/2/2021,15046.1,15059.89,14945.13,14963.62,157.33M,0.02%
7/30/2021,14882.39,14990.86,14882.39,14959.9,189.00M,-0.59%
7/29/2021,15015.3,15091.96,15004.42,15048.36,177.41M,0.20%
7/28/2021,15005.17,15078.85,14913.55,15018.1,202.00M,0.41%
7/27/2021,15103.01,15107.74,14787.8,14956.97,220.40M,-1.12%
7/26/2021,15088.28,15142.35,15048.23,15125.95,168.93M,0.09%
7/23/2021,15004.43,15125.84,14948.04,15111.79,165.31M,1.15%
7/22/2021,14865.47,14941.38,14865.47,14940.17,138.61M,0.66%
7/21/2021,14723.67,14843.17,14710.11,14842.63,156.24M,0.78%
7/20/2021,14601.33,14790.6,14530.78,14728.21,276.12M,1.23%
7/19/2021,14517.96,14578.96,14455.07,14549.09,204.01M,-0.90%
7/16/2021,14842.08,14875.97,14667.1,14681.38,172.33M,-0.77%
7/15/2021,14903.49,14907.51,14717.55,14794.69,163.32M,-0.71%
7/14/2021,14984.86,15001.13,14871.73,14900.44,156.74M,0.17%
7/13/2021,14871.04,15002.28,14843.8,14874.54,134.41M,-0.02%
7/12/2021,14878.71,14899.46,14813.79,14877.89,135.33M,0.35%
7/9/2021,14709.33,14838.72,14685.54,14826.09,158.93M,0.71%
7/8/2021,14577.67,14763.67,14551.76,14722.14,178.03M,-0.60%
7/7/2021,14889.76,14891.19,14735.75,14810.53,151.62M,0.16%
7/6/2021,14755.15,14797.45,14635.31,14786.36,167.10M,0.40%
7/2/2021,14633.51,14738.14,14626.82,14727.63,140.17M,1.15%
7/1/2021,14530.63,14576.64,14483.42,14560.05,151.35M,0.04%
6/30/2021,14560.07,14582.3,14530.87,14554.8,174.74M,-0.12%
6/29/2021,14523.63,14575.19,14481.84,14572.75,139.36M,0.33%
6/28/2021,14401.63,14530.07,14400.59,14524.98,152.05M,1.25%
6/25/2021,14396.63,14401.71,14324.26,14345.18,248.91M,-0.14%
6/24/2021,14358.3,14429.14,14337.65,14365.96,146.08M,0.64%
6/23/2021,14275.09,14324.74,14247.58,14274.24,132.78M,0.03%
6/22/2021,14140.3,14288.49,14128.01,14270.42,149.36M,0.94%
6/21/2021,14055.03,14150.91,13967.89,14137.23,159.46M,0.62%
6/18/2021,14125.12,14140.61,14024.6,14049.58,403.49M,-0.81%
6/17/2021,13946.7,14205.43,13946.52,14163.81,190.93M,1.29%
6/16/2021,14053.12,14100.11,13843.6,13983.01,170.77M,-0.34%
6/15/2021,14120.81,14126.25,14008.93,14030.41,139.28M,-0.69%
6/14/2021,14002.14,14129.33,13963.94,14128.2,152.38M,0.93%
6/11/2021,13959.47,13998.65,13934,13998.3,138.26M,0.27%
6/10/2021,13834.26,13962.99,13817.83,13960.35,161.47M,1.05%
6/9/2021,13865.51,13900.71,13811.05,13814.94,142.01M,0.03%
6/8/2021,13873.46,13913.4,13746.42,13810.86,171.52M,0.06%
6/7/2021,13744.15,13808.42,13710.11,13802.89,158.49M,0.23%
6/4/2021,13619.79,13784.77,13613.58,13770.77,148.48M,1.78%
6/3/2021,13568.91,13608.54,13469.85,13529.68,157.94M,-1.07%
6/2/2021,13655.71,13712.68,13610.16,13675.79,151.45M,0.16%
6/1/2021,13764.27,13773.45,13602.12,13654.59,157.44M,-0.23%
5/28/2021,13717,13765.8,13684.83,13686.51,164.33M,0.21%
5/27/2021,13686.86,13724.76,13652.13,13657.85,307.94M,-0.33%
5/26/2021,13687.71,13726.06,13661.06,13702.74,153.51M,0.33%
5/25/2021,13701.3,13734.41,13614.54,13657.73,154.43M,0.12%
5/24/2021,13504.39,13687.6,13500.12,13641.75,154.55M,1.71%
5/21/2021,13573.22,13573.84,13401.53,13411.74,173.17M,-0.61%
5/20/2021,13294.59,13526.01,13293.1,13494.09,185.10M,1.94%
5/19/2021,12998.53,13243.98,12994.35,13237.91,201.19M,0.15%
5/18/2021,13352.26,13400.52,13212.85,13217.68,160.78M,-0.72%
5/17/2021,13329.86,13350.14,13196.57,13312.91,159.03M,-0.60%
5/14/2021,13238.99,13430,13220.18,13393.11,175.04M,2.17%
5/13/2021,13133.73,13226.64,13006.77,13109.15,195.42M,0.83%
5/12/2021,13155.07,13236.89,12967.18,13001.63,219.84M,-2.62%
5/11/2021,13102.64,13381.66,13094.76,13351.27,207.66M,-0.06%
5/10/2021,13647.73,13648.49,13358.62,13359.08,217.49M,-2.63%
5/7/2021,13715.56,13814.66,13669.78,13719.63,171.70M,0.78%
5/6/2021,13490.94,13617.33,13403.46,13613.73,192.04M,0.82%
5/5/2021,13649.12,13676.86,13478.58,13503.37,180.30M,-0.30%
5/4/2021,13680.63,13705.38,13396.11,13544.67,221.33M,-1.85%
5/3/2021,13923.04,13955,13784.66,13799.72,166.87M,-0.44%
4/30/2021,13857.79,13969.2,13838.82,13860.76,211.03M,-0.78%
4/29/2021,14063.94,14073.48,13836.1,13970.2,197.09M,0.49%
4/28/2021,13953.61,13992.08,13895.15,13901.62,199.19M,-0.42%
4/27/2021,14048.13,14048.34,13931.18,13960.28,168.17M,-0.47%
4/26/2021,13954.94,14039.4,13919.93,14026.16,161.38M,0.61%
4/23/2021,13794.49,13989.43,13789.45,13941.44,172.09M,1.30%
4/22/2021,13920.88,13954.03,13716.76,13762.36,172.74M,-1.24%
4/21/2021,13768.92,13939.7,13717.44,13935.15,166.85M,0.91%
4/20/2021,13891.96,13934.89,13730.59,13809.3,161.46M,-0.71%
4/19/2021,13970.83,14025.64,13835.75,13907.67,177.42M,-0.96%
4/16/2021,14035.96,14050.38,13966.54,14041.91,194.73M,0.11%
4/15/2021,13934.87,14040.11,13931.01,14026.19,177.92M,1.61%
4/14/2021,13988.86,13990.54,13782.17,13803.91,161.34M,-1.31%
4/13/2021,13874.58,14002.53,13874.58,13986.49,164.97M,1.21%
4/12/2021,13792.74,13839.39,13747.63,13819.35,178.22M,-0.19%
4/9/2021,13709.67,13849.31,13674.92,13845.06,160.65M,0.63%
4/8/2021,13730.73,13763.18,13703.51,13758.5,163.89M,1.04%
4/7/2021,13553.9,13648.8,13532.63,13616.7,144.11M,0.28%
4/6/2021,13567.2,13660.29,13551.6,13578.46,163.84M,-0.14%
4/5/2021,13434.04,13623.6,13420.81,13598.16,178.50M,2.02%
4/1/2021,13268.88,13333.41,13255.82,13329.51,187.35M,1.82%
3/31/2021,12970.33,13167.06,12966.65,13091.44,247.92M,1.51%
3/30/2021,12904.01,12929.46,12798.03,12896.53,172.81M,-0.53%
3/29/2021,12950.51,13013.48,12836.6,12965.74,199.25M,-0.10%
3/26/2021,12777.27,12992.3,12721.66,12979.12,253.00M,1.55%
3/25/2021,12707.58,12845.66,12627.92,12780.51,216.99M,-0.14%
3/24/2021,13072.82,13077.49,12797.84,12798.88,208.06M,-1.68%
3/23/2021,13127.17,13180.66,12993.5,13017.79,203.45M,-0.53%
3/22/2021,12943.14,13167.46,12943.14,13086.51,209.33M,1.71%
3/19/2021,12792.67,12906.02,12704.07,12866.99,575.60M,0.61%
3/18/2021,13006.29,13040.36,12781.53,12789.14,226.02M,-3.13%
3/17/2021,13024.83,13280.29,12950.08,13202.38,220.85M,0.38%
3/16/2021,13156.65,13297.48,13091.78,13152.28,186.93M,0.53%
3/15/2021,12936.13,13085.01,12885.64,13082.54,180.21M,1.12%
3/12/2021,12873.39,12943.58,12778.12,12937.29,184.56M,-0.89%
3/11/2021,12960.53,13117.86,12920,13052.9,211.63M,2.36%
3/10/2021,12950.25,12979.38,12726.85,12752.07,214.22M,-0.33%
3/9/2021,12635.45,12868.52,12592.83,12794.49,252.07M,4.03%
3/8/2021,12629.56,12718.58,12287.57,12299.08,273.33M,-2.92%
3/5/2021,12594.16,12700.95,12208.39,12668.51,302.02M,1.64%
3/4/2021,12655.92,12799.08,12314.16,12464,307.81M,-1.73%
3/3/2021,13020.1,13057.29,12679.89,12683.33,230.65M,-2.88%
3/2/2021,13297.76,13301.62,13052.12,13059.95,195.31M,-1.68%
3/1/2021,13106.02,13293.78,13051.7,13282.95,207.57M,2.89%
2/26/2021,12958.97,13090.36,12764.34,12909.44,312.55M,0.63%
2/25/2021,13197.75,13294.56,12773.76,12828.31,260.93M,-3.56%
2/24/2021,13095.86,13312.42,12971.82,13302.19,214.77M,0.81%
2/23/2021,12982.36,13259.85,12758.12,13194.71,261.29M,-0.22%
2/22/2021,13414.04,13447.37,13220.77,13223.74,215.67M,-2.63%
2/19/2021,13686.23,13701.69,13545.45,13580.78,193.94M,-0.42%
2/18/2021,13556.01,13669.94,13477.17,13637.51,169.46M,-0.45%
2/17/2021,13636.15,13713.14,13552.67,13699.71,163.37M,-0.54%
2/16/2021,13841.03,13879.77,13726.77,13773.77,168.06M,-0.25%
2/12/2021,13695.9,13816.25,13656.78,13807.7,137.79M,0.53%
2/11/2021,13723.63,13747.2,13637.19,13734.35,156.64M,0.58%
2/10/2021,13751.42,13770.91,13531.93,13655.27,175.91M,-0.23%
2/9/2021,13667.14,13741.79,13664.7,13687.08,151.60M,-0.06%
2/8/2021,13672.33,13698.41,13607.96,13695.02,181.11M,0.67%
2/5/2021,13592.77,13642.96,13527.81,13603.96,172.27M,0.32%
2/4/2021,13454.85,13563.13,13406.44,13560.89,195.08M,1.18%
2/3/2021,13555.03,13561.45,13400.08,13402.37,181.61M,-0.40%
2/2/2021,13371.36,13501.23,13363.75,13456.12,191.13M,1.56%
2/1/2021,13067.65,13280.22,12983.1,13248.9,199.89M,2.50%
1/29/2021,13124.7,13167.87,12845.43,12925.38,285.52M,-2.09%
1/28/2021,13163.32,13401.85,13150.1,13201.53,259.13M,0.68%
1/27/2021,13371.16,13393.51,13034.14,13112.65,332.77M,-2.80%
1/26/2021,13507.47,13536.3,13440.32,13490.19,183.91M,0.05%
1/25/2021,13515.63,13563.7,13205.59,13483.29,221.64M,0.87%
1/22/2021,13356.18,13404.77,13336.9,13366.4,185.53M,-0.29%
1/21/2021,13356.7,13433.69,13297.79,13404.99,195.49M,0.82%
1/20/2021,13155.11,13332.26,13138.31,13296.45,209.51M,2.31%
1/19/2021,12921.61,13012.09,12861.3,12996.54,208.17M,1.50%
1/15/2021,12898.09,12941.29,12758.1,12803.93,244.67M,-0.73%
1/14/2021,13010.94,13037.05,12886.16,12898.69,198.57M,-0.58%
1/13/2021,12911.87,13008.84,12878.02,12973.63,207.31M,0.63%
1/12/2021,12916.1,12957.43,12783.71,12892.09,184.51M,-0.08%
1/11/2021,12961.5,13023.22,12883.59,12902.49,196.99M,-1.55%
1/8/2021,13037.24,13113.09,12939.73,13105.2,220.39M,1.28%
1/7/2021,12745.41,12966.68,12744.82,12939.57,215.74M,2.51%
1/6/2021,12601.26,12803.29,12569.42,12623.35,243.87M,-1.40%
1/5/2021,12663.13,12809.67,12663.13,12802.38,175.19M,0.85%
1/4/2021,12950.22,12950.22,12537.42,12694.67,242.64M,-1.50%
12/31/2020,12852.96,12904.09,12804.75,12888.28,158.54M,0.33%
12/30/2020,12900.03,12917.45,12828.79,12845.36,136.77M,0.01%
12/29/2020,12909.86,12925.53,12816.59,12843.49,155.88M,0.04%
12/28/2020,12813.97,12861.91,12747.05,12838.86,144.84M,1.01%
12/24/2020,12668.19,12732.55,12665.8,12711.01,72.67M,0.46%
12/23/2020,12733.75,12737.59,12649.6,12653.14,145.40M,-0.51%
12/22/2020,12715.48,12761.23,12606.42,12717.56,176.87M,0.22%
12/21/2020,12575.6,12706.44,12474.03,12690.26,216.76M,-0.38%
12/18/2020,12786.92,12793.47,12611.22,12738.18,682.51M,-0.11%
12/17/2020,12741.64,12760.97,12685.98,12752.06,178.08M,0.66%
12/16/2020,12607.87,12698.11,12568.71,12668.16,184.13M,0.57%
12/15/2020,12565.28,12596.84,12467.57,12595.92,194.79M,1.07%
12/14/2020,12427.86,12544.31,12426.25,12462.21,206.34M,0.70%
12/11/2020,12327.07,12378.61,12236.8,12375.41,170.46M,-0.21%
12/10/2020,12268.47,12447.85,12226.13,12401.74,182.10M,0.30%
12/9/2020,12626.97,12643.24,12311.3,12364.64,227.70M,-2.15%
12/8/2020,12574.84,12651.35,12504.97,12635.72,168.73M,0.31%
12/7/2020,12523.57,12610,12523.12,12596.47,169.91M,0.54%
12/4/2020,12479.91,12531.21,12450.51,12528.48,168.42M,0.49%
12/3/2020,12469.16,12538.92,12445.36,12467.13,180.46M,0.09%
12/2/2020,12390.58,12472.25,12318.27,12456.41,176.96M,0.01%
12/1/2020,12387.62,12510.02,12338.36,12455.33,227.09M,1.52%
11/30/2020,12278.78,12299.61,12090.93,12268.32,354.41M,0.08%
11/27/2020,12220.37,12306.71,12214.44,12258.21,101.90M,0.87%
11/25/2020,12112.11,12174.99,12081.51,12152.22,164.42M,0.60%
